scenario_dir,Label,CharacterName,ja,en,ko
scenarios_05_05500,05_05500_0110,@ハル,"それにしても、すげぇなオシュトルは。
こんな雑用でも、グチ一つ言わず真剣に取り組むとは……真面目にも程があるな。","I've got to say, Oshtor, you're something else. If this hasn't got you complaining, what will? You take being dutiful to a whole new level.",
scenarios_05_05500,05_05500_0120,@ミカヅチ,"ハル、無駄口叩いてないで手を━━うぉぷッ。
いかん、口を開いただけでやられる！","Quit talking and get helping, Halu! Yuck! Opening my mouth makes the stench even worse! I'm going to puke...",
scenarios_05_05500,05_05500_0130,@オシュトル,"頑張ってやれば早く終わるだろ。
それに、[親父*オヤジ]もかつては同心として、
こんな風に民の為に尽くしていたかと思うとな。","If we apply ourselves, it'll be over quicker. Besides, if my old man had to do odd jobs to help the ordinary citizens, then I can do them too.",
scenarios_05_05500,05_05500_0140,@ムネチカ,"そ、そうですわね。
小生も立派な太守になるため━━ううぷ！",Y-You're right. I can do it too if it's for the sake of becoming an outstanding viceroy one day! Ergh!,
scenarios_05_05500,05_05500_0150,@シューニャ,父さまもやってたんなら━━うぷ。,"If Father had to do this, then so can I... Blaaargh!",
scenarios_05_05500,05_05500_0160,@ハル,とか立派なこと言ってるが、オシュトルも偉くなったら絶対下っ端に押し付けるクチだろ。,"Guys who glorify self-sacrifice end up bullying their underlings once they're put in a position of authority. I can picture you doing that too, Oshtor.",
scenarios_05_05500,05_05500_0170,@オシュトル,"そ……
そんな事はないぞ？",I... I'd never do that.,
scenarios_05_05500,05_05500_0180,@シューニャ,今ちょっと間があった。,You hesitated for a moment.,
scenarios_05_05500,05_05500_0190,@オシュトル,"そもそも、出世のために修行しているわけじゃないからな。
俺には目的がある。","Besides, I'm not doing this for the sake of advancing my career. I have a more important goal to work for.",
scenarios_05_05500,05_05500_0200,@オシュトル,"よし、詰まりは解消出来た。
これで水路の流れも元に戻るし、しばらくしたら臭いもしなくなるだろう。","All right, with the blockage cleared and normal water flow restored, the stench should soon dissipate.",
scenarios_05_05500,05_05600_0210,@ユゥリ,"お疲れ様でした。
これがご褒美です。",Excellent work. Here's your reward.,
scenarios_05_05500,05_05600_0220,@ユゥリ,この調子で頑張ってください。,You're doing very well. I hope you can keep it up.,
scenarios_05_06000,05_06000_0000,@ハル,"……ん？
ちょっと待った。",Hmm? Hold on a minute.,
scenarios_05_06000,05_06000_0010,@ハル,…………,...,
scenarios_05_06000,05_06000_0020,@シューニャ,ハル、どうしたの？,"What's the matter, Halu?",
scenarios_05_06000,05_06000_0030,@ハル,いや、ちょっとな……,I just wanted to check something.,
scenarios_05_06000,05_06000_0040,@ハル,"オシュトル、そこの通りを行ってくれ。
その角を曲がって、真っ直ぐ……","Oshtor, mind going down that street? Turn at the corner and then keep going straight.",
scenarios_05_06000,05_06000_0050,@ハル,ここだ。,There it is.,
scenarios_05_06000,05_06000_0060,@ミカヅチ,{d008900}よろず屋『ちりめん』{d-1}だぁ？,"""{d008900}Merchant Chirimen{d-1}""?",
scenarios_05_06000,05_06000_0070,@？,"おや、いらっしゃい。
お客さんとは珍しいのう。","Well, well! Welcome! I wasn't expecting to have customers!",
scenarios_05_06000,05_06000_0080,@シューニャ,ねえねえ、おじいちゃん、こんなトコで何してるの？,What are you doing in a place like this?,
scenarios_05_06000,05_06000_0090,@ミト,"ふほほ、[儂*ワシ]はミト。
このよろず屋を営んでいる、ケチな老人じゃよ。","Ahaha, I'm running this store, selling a miscellany of goods at outrageous prices, as you'd expect from a stingy old man! My name is Mito by the way.",
scenarios_05_06000,05_06000_0100,@シューニャ,そうじゃなくて……,That's not what I meant.,
scenarios_05_06000,05_06000_0110,@シューニャ,どうしてミカドのおじいちゃんが、こんなトコにいるのかなって。,Why is the Mikado behind the counter of some out-of-the-way store?,
scenarios_05_06000,05_06000_0120,@ムネチカ,ほ？,Huh?,
scenarios_05_06000,05_06000_0130,@オシュトル,な━━Ч,What?!,
scenarios_05_06000,05_06000_0140,@ミカヅチ,聖上……だとЧ,The Mikado?!,
scenarios_05_06000,05_06000_0150,@ミト,ゲフン、ゲフン、ゴホンЦ,"*Cough cough, ahem*",
scenarios_05_06000,05_06000_0160,@ミト,"な、何のことかの？
誰かと、勘違いしているのではないのかの？","M-Me, the Mikado? I'm afraid you are mistaken, young lady.",
scenarios_05_06000,05_06000_0170,@オシュトル,"（そう言われてみれば……
　ていうかソックリだ）","(Now that she mentioned it, he does look EXACTLY like him.)",
scenarios_05_06000,05_06000_0180,@オシュトル,せ、聖上……何故このような所に……,"Y-Your Majesty, why are you running a store?",
scenarios_05_06000,05_06000_0190,@ミト,やれやれ、早々にバレるとはのう。,"Oh dear, you've seen through my disguise already.",
scenarios_05_06000,05_06000_0200,@ムネチカ,もしや、民の生活を知る為に……,Is this so that you might observe the lives of the common people?,
scenarios_05_06000,05_06000_0210,@ミカヅチ,何と……その為に御自ら……,Such dedication to the people...,
scenarios_05_06000,05_06000_0220,@オシュトル,（[流石*さすが]は聖上だ）,(He is truly deserving of respect.),
scenarios_05_06000,05_06000_0230,@ミト,"う、うむ、その通りじゃ。
よいか、ホノカに言ってはならんぞ。","Y-Yes, that is precisely why I have this alter ego. I must insist you keep this secret from Honoka.",
scenarios_05_06000,05_06000_0240,@ミト,……絶対に言ってはならんぞ。,She must not know. Are we clear about this?,
scenarios_05_06000,05_06000_0250,@オシュトル,は、はあ……,"Y-Yes, Your Majesty...",
scenarios_05_06000,05_06000_0260,@ミト,"ふぅむ、やはり嬢ちゃんは、カラクリ人形と一緒じゃな。
これ、名は何じゃったかのう？","Hmm, I see you have your mechanical doll with you, young lady. What is your name, doll?",
scenarios_05_06000,05_06000_0270,@ハル,………,...,
scenarios_05_06000,05_06000_0280,@ミト,"ん？　調子が悪いのか。
嬢ちゃん、カラクリの名をもう一度教えては貰えぬか。","Oh, is it unresponsive? Could you tell me its name again, young lady?",
scenarios_05_06000,05_06000_0290,@シューニャ,この子はハルだよ。,His name is Halu.,
scenarios_05_06000,05_06000_0300,@ミト,そうか、ハルか。,Halu? I will be sure to remember it this time.,
scenarios_05_06000,05_06000_0310,@ミト,"では改めて。
ハルよ、[其方*そなた]のことを、教えて貰えまいか？","Well, Halu. Could you tell me about yourself?",
scenarios_05_06000,05_06000_0320,@ハル,…………,...,
scenarios_05_06000,05_06000_0330,@シューニャ,え、えっと。,Um...,
scenarios_05_06000,05_06000_0340,@ミト,………………,...,
scenarios_05_06000,05_06000_0350,@シューニャ,『コンニチハ、ボク、ハルだよ～』,"""HEL-LO. I'M HA-LU.""",
scenarios_05_06000,05_06000_0360,@ムネチカ,ふぐ……,Pfffwaha...,
scenarios_05_06000,05_06000_0370,@シューニャ,"ヘ、ヘンなおじいちゃん。
このコはお話なんてしないよ？","D-Don't be silly, mister. Halu can't talk.",
scenarios_05_06000,05_06000_0380,@ミト,…………,...,
scenarios_05_06000,05_06000_0390,@ハル,爺さん、あんたは……,Old man...,
scenarios_05_06000,05_06000_0400,@ハル,そうか、俺をありふれた人形ってフカしてたのは、あながちハッタリじゃなかったんだな。,"I see. So you were bluffing when you dismissed me as a common ""doll"" of no interest, is that it?",
scenarios_05_06000,05_06000_0410,@オシュトル,お、おい、ハルЧ,"H-Halu, what are you doing?!",
scenarios_05_06000,05_06000_0420,@ハル,構わんさ、この爺さんは知ってる。,It's all right. He knows very well what I am.,
scenarios_05_06000,05_06000_0430,@ハル,"俺はハル。
愛玩・家事・掃除・介護、なんでもござれのマルチユニットだ。",My name's Halu. I'm a multi-functional unit that does anything from housework to childcare and nursing.,
scenarios_05_06000,05_06000_0440,@ミト,[其方*そなた]の製作者の名は？,And what is your creator's name?,
scenarios_05_06000,05_06000_0450,@ハル,プライバシー保護に抵触するんで、それは言えないね。,Answering that question would violate the privacy policy.,
scenarios_05_06000,05_06000_0460,@ミト,"そうか……
そういうことか……",Ah. I see.,
scenarios_05_06000,05_06000_0470,@ミト,"変なことを聞いてしまったの。
代わりと言っては何じゃが……","Let's leave that unanswered, then. I have a proposition for you.",
scenarios_05_06000,05_06000_0480,@ミト,そのハルをカスタマイズ出来るようにしてやろう。,How about I offer you some customization options for Halu here?,
scenarios_05_06000,05_06000_0490,@シューニャ,かすたま？,Custo-what?,
scenarios_05_06000,05_06000_0500,@ミト,詳しいことは、そのハル自身が知っておる。,Don't worry. Halu knows what that means.,
scenarios_05_06000,05_06000_0510,@ミト,今後、[其方*そなた]等の役に立つはずじゃ。,I can make him more useful to you.,
scenarios_05_06000,05_06000_0520,@ハル,爺さん、あんた結構いい奴なんだな。,"You're a pretty good guy, aren't you?",
scenarios_05_06000,05_06000_0530,@オシュトル,お、おい、ハル。,"Halu, you can't talk to the Mikado like that.",
scenarios_05_06000,05_06000_0540,@ミト,"ホッホ、構わん。
今の[儂*ワシ]はミトじゃからな。
それ以上でもそれ以下でも無い。","Ohoho, but of course he can! I'm not here as the Mikado—I'm Mito, an ordinary merchant.",
scenarios_05_06000,05_06000_0550,@ミト,おぬし等も、同じように接して貰えればありがたい。,I would appreciate it if you would treat me as your fellow citizen while in my store.,
scenarios_05_06000,05_06000_0560,@オシュトル,は、はあ……{D003501}帝{D-1}{D009000}ミト{D-1}{D101500}ハルの強化{D-1},Er... As you wish...{D003501}帝{D-1}{D009000}ミト{D-1}{D101500}ハルの強化{D-1},
scenarios_05_06100,05_06100_0000,@Narration,～『よろず屋』について～,- Merchant Chirimen -,
scenarios_05_06100,05_06100_0010,@Narration,この『よろず屋』では二つの事が可能です。,This merchant offers two services.,
scenarios_05_06100,05_06100_0020,@Narration,一つはハルの戦技強化で、素材を提供しランクを上げ、ハルの戦技能力を強化したり新たな戦技を習得したり出来ます。,The first is upgrading Halu's rank to both enhance and learn new Combat Skills. You will need to bring the required materials for this.,
scenarios_05_06100,05_06100_0030,@Narration,"もう一つはハルの隠された機能『{d009100}ＡＢＬ{d-1}』。
戦闘時や冒険時において、様々な役に立つ機能を言います。","The second is unlocking Halu's secret {d009100}ABL{d-1} functions, which are useful both in battle and when exploring.",
scenarios_05_06100,05_06100_0040,@Narration,能力を開放する為の手順を説明します。,The unlocking process is as follows.,
