"scenario_dir","Label","CharacterName","ja","ko"
"scenarios_09_08000","09_08000_0560","@ライコウ","勿体なき御言葉。","과분한 말씀이십니다."
"scenarios_09_08000","09_08000_0570","@帝","これが必要になる時が来るやもしれぬ、そう申したな。","이것이 필요해질 때가 올지도 모른다, 그렇게 말했지."
"scenarios_09_08000","09_08000_0580","@帝","それは何か、根拠があってのことか？","그건 무슨, 근거가 있어서인가?"
"scenarios_09_08000","09_08000_0590","@ライコウ","確固たる証があるのかと問われれば、[諾*うべな]うことできませぬ。","확고한 증거가 있냐고 묻는다면, 그렇다고 대답할 수는 없습니다."
"scenarios_09_08000","09_08000_0600","@ライコウ","しいて言うなれば……勘と。","굳이 말하자면…… 감입니다."
"scenarios_09_08000","09_08000_0610","@帝","勘……か。[其方*そなた]らしくない言葉であるな。
だが、そうか……","감……인가. 너답지 않은 말이군.
하지만, 그렇군……"
"scenarios_09_08000","09_08000_0620","@帝","なればライコウよ。
今一度、これを[汝*なんじ]に託そう。
受け取るがよい。","그렇다면 라이코우여.
다시 한 번, 이것을 너에게 맡기겠다.
받아라."
"scenarios_09_08000","09_08000_0630","@ライコウ","━━ハッ。
謹んで拝領致しまする。","━━예.
삼가 받들어 받겠습니다."
"scenarios_09_08000","09_08000_0640","@帝","この意味、判るな？","이 의미, 알겠지?"
"scenarios_09_08000","09_08000_0650","@帝","[聖賢*せいけん]とうたわれし[其方*そなた]が、このヤマトの一翼を担う限り、再びこれが必要とされることなど無い。","성현이라 불리는 네가, 이 야마토의 한 축을 맡고 있는 한, 다시는 이것이 필요해질 일은 없다."
"scenarios_09_08000","09_08000_0660","@帝","[余*よ]は、そう確信しておるからだ。","나는 그렇게 확신하고 있다."
"scenarios_09_08000","09_08000_0670","@帝","そう……
過ぎたる力は、使わぬに越したことはない。","그래……
지나친 힘은 쓰지 않는 것이 최선이다."
"scenarios_09_08000","09_08000_0680","@ライコウ","畏れながら、聖上は……
いえ、[詮無*せんな]きことを。","송구하오나, 성상께서는……
아니, 괜한 말씀을."
"scenarios_09_08000","09_08000_0690","@帝","……良い。
それはアシワラだけでは無い、ヤマトを護る至宝なのだ。","……좋다.
그것은 아시와라만의 것이 아니라, 야마토를 지키는 지보다."
"scenarios_09_08000","09_08000_0700","@帝","そうであらねば……ならぬ。","그래야만…… 한다."
"scenarios_09_08000","09_08000_0710","@ホノカ","…………","…………"
"scenarios_09_08000","09_08000_0720","@帝","故に、もしも……
[其方*そなた]が危惧する何らかの事態に[陥*おちい]った時、その手を以て至宝の力を示せ。","그러니, 만약……
네가 우려하는 어떤 사태에 빠졌을 때, 그 손으로 지보의 힘을 보여라."
"scenarios_09_08000","09_08000_0730","@ライコウ","━━ハッ。
ヤマトの礎となるは我らが本懐。この上なき誉れ。何を憂うことがありましょう。","━━예.
야마토의 초석이 되는 것이 우리 본분. 더없는 영광. 무엇을 걱정할 것이 있겠습니까."
"scenarios_09_08000","09_08000_0740","@帝","[其方*そなた]には[敵*かな]わぬな。","너에겐 당해낼 수 없군."
"scenarios_09_08000","09_08000_0750","@帝","ふふ……綺麗事を並べておきながら、真逆の命を下す。
我ながら何と傲慢で、何と[我儘*わがまま]なことか……","후후…… 그럴듯한 말만 늘어놓으면서, 정반대의 명령을 내리다니.
나도 참, 얼마나 오만하고, 얼마나 제멋대로인지……"
"scenarios_09_08000","09_08000_0760","@ライコウ","それに何の問題がありましょう。
むしろ、[我儘*わがまま]を言っていただかねば我等の立つ瀬がありませぬ。","그게 무슨 문제겠습니까.
오히려, 제멋대로 말씀해 주셔야 저희가 설 자리가 있습니다."
"scenarios_09_08000","09_08000_0770","@帝","ふほほほ、[吐*ぬ]かしよる。
[其方*そなた]の働きに期待しておるぞ。{D016001}アシワラの至宝{D-1}","후호호호, 잘도 지껄이는구나.
네 활약을 기대하고 있다.{D016001}아시와라의 지보{D-1}"
"scenarios_09_09000","09_09000_0000","@ンハライ","今回の任は、オシュトル様かミカヅチ様のどちらかにお願いしたいと思います。","이번 임무는 오슈토르님이나 미카즈치님 중 한 분께 부탁드리고자 합니다."
"scenarios_09_09000","09_09000_0010","@ンハライ","[闇賭場*やみとば]に{d017900}[検非違使*けびいし]{d-1}を踏み込ませるため、現場に潜り込んで頂きたいのです。","암도박장에{d017900}검비위사{d-1}를 들이기 위해, 현장에 잠입해 주셨으면 합니다."
"scenarios_09_09000","09_09000_0020","@シューニャ","あれ、わたし達は？","어라, 우리는요?"
"scenarios_09_09000","09_09000_0030","@ンハライ","治安が悪い場所で、女性がおりますと絡まれやすく、任の[枷*かせ]となりかねませんので。","치안이 나쁜 곳에서, 여성이 있으면 시비에 휘말리기 쉽고, 임무에 방해가 될 수 있어서요."
"scenarios_09_09000","09_09000_0040","@ミカヅチ","[闇賭場*やみとば]なぞ、踏み込んでとっ捕まえれば、それですむ話ではないか。","암도박장 따위, 들이닥쳐서 잡아버리면 그만 아닌가."
"scenarios_09_09000","09_09000_0050","@ンハライ","そういう訳にはいきませんよ。
証拠となる現場を押さえる必要があるのです。","그렇게는 안 됩니다.
증거가 되는 현장을 확보할 필요가 있습니다."
"scenarios_09_09000","09_09000_0060","@ンハライ","踏み込んで『間違いでした』では、目も当てられませんから。","들이닥쳤다가 '잘못이었습니다'라면, 낯을 들 수 없으니까요."
"scenarios_09_09000","09_09000_0070","@オシュトル","ふむ、客のふりをして証拠を握ったところに、[検非違使*けびいし]を踏み込ませたいのだな。","흠, 손님인 척하며 증거를 잡은 뒤, 검비위사를 들이닥치게 하고 싶다는 거군."
"scenarios_09_09000","09_09000_0080","@ミカヅチ","フン、俺の性に合わん。
そんなまどろっこしいこと、やってられるか。
オシュトル、お前に任せる。","흥, 내 성격엔 안 맞아.
그런 번거로운 짓, 못 하겠다.
오슈토르, 네게 맡기지."
"scenarios_09_09000","09_09000_0090","@オシュトル","判った、俺がやろう。
[賭場*とば]への潜入の任、承知した。","알았다, 내가 하겠다.
도박장 잠입 임무, 맡아두지."
"scenarios_09_09000","09_09100_0100","@オシュトル","確か、この辺りだったな……","확실히, 이 근처였지……"
"scenarios_09_09000","09_09100_0110","@ゴロツキ","げ、オシュトル！？","으, 오슈토르!?"
"scenarios_09_09000","09_09100_0120","@ゴロツキ","何！？
やべえッ！","뭐!?
큰일이야!"
"scenarios_09_09000","09_09100_0130","@ゴロツキ","おい、早く閉めろ！","야, 빨리 닫아!"
"scenarios_09_09000","09_09100_0140","@オシュトル","………","………"
"scenarios_09_09000","09_09100_0150","@オシュトル","（良いのか悪いのか、いつの間にかこんなに名前と顔
　が売れてるとは……）","（좋은 건지 나쁜 건지, 어느새 이렇게 이름과 얼굴이
　팔려버렸네……）"
"scenarios_09_09000","09_09100_0160","@オシュトル","（これでは、潜入以前の問題か。
　さて、どうする……）","（이래선, 잠입 이전의 문제군.
　자, 어떻게 하지……）"
"scenarios_09_09000","09_09100_0170","@オシュトル","………","………"
"scenarios_09_09000","09_09100_0180","@オシュトル","（フッ……
　『オレ』の出番か）","（후……
　'나'의 출번인가）"
"scenarios_09_09000","09_09100_0190","@ウコン","風来坊ウコン、ここに参上！","풍류객 우콘, 여기 등장!"
"scenarios_09_09000","09_09100_0200","@壺振り","壺、[被*かぶ]りやす。
おのおの方、お改めを。","항아리, 뒤집어쓰겠습니다.
여러분, 검문하겠습니다."
"scenarios_09_09000","09_09100_0210","@壺振り","では、入りやす。","그럼, 들어가겠습니다."
"scenarios_09_09000","09_09100_0220","@壺振り","さあ、張った張った！","자, 걸어라 걸어라!"
"scenarios_09_09000","09_09100_0230","@客","丁！","정!"
"scenarios_09_09000","09_09100_0240","@客","丁ッ!!","정!!"
"scenarios_09_09000","09_09100_0250","@客","こっちも丁！","여기도 정!"
"scenarios_09_09000","09_09100_0260","@壺振り","半方ないか、半方ないか？","반은 없나, 반은 없나?"
"scenarios_09_09000","09_09100_0270","@客","半！","반!"
"scenarios_09_09000","09_09100_0280","@客","半ッ！！！","반!!!"
"scenarios_09_09000","09_09100_0290","@壺振り","揃いやした、勝負！","정해졌습니다, 승부!"
"scenarios_09_09000","09_09100_0300","@壺振り","グニの半！","구니의 반!"
"scenarios_09_09000","09_09100_0310","@客","よしっ！","좋아!"
"scenarios_09_09000","09_09100_0320","@客","くそっ……","젠장……"
"scenarios_09_09000","09_09100_0330","@客","まだまだ、次だ、次！","아직이야, 다음이다, 다음!"
"scenarios_09_09000","09_09100_0340","@壺振り","壺、[被*かぶ]りやす。","항아리, 덮겠습니다."
"scenarios_09_09000","09_09100_0350","@ウコン","（あの[賽子*さいころ]が怪しいな。
　どうにかして、あれを手に入れたいんだが）","（저 주사위가 수상한데.
　어떻게든 저걸 손에 넣고 싶은데）"
"scenarios_09_09000","09_09100_0360","@若衆頭","爺さん、調子いいじゃねえか。
こりゃついに[借金*かしがね]返せるかな？","할아버지, 오늘 운 좋은데?
이제 드디어 빚을 갚을 수 있겠어?"
"scenarios_09_09000","09_09100_0370","@老客","[借金*かしがね]なんぞ、耳を揃えて払ってやるわ。
今日こそはたんまり儲けて、病気の娘に薬を買って帰るんじゃ……","빚쯤이야, 전부 갚아주지.
오늘은 꼭 많이 따서, 아픈 딸에게 약을 사다 줄 거야……"
"scenarios_09_09000","09_09100_0380","@ウコン","（あの爺さん、一人勝ちしてるな。
　あるいは……わざと勝たせているのか）","（저 할아버지, 혼자 이기고 있네.
　아니면…… 일부러 이기게 해주는 건가）"
"scenarios_09_09000","09_09100_0390","@老客","……ワシの全財産じゃ。
これを全部、次の目に賭ける。","……이게 내 전 재산이네.
이걸 전부, 다음 눈에 건다."
"scenarios_09_09000","09_09100_0400","@若衆頭","そう来なくっちゃ！
[別嬪*べっぴん]の娘さんも喜ぶぜえ？","그래야지!
예쁜 딸도 기뻐하겠네?"
"scenarios_09_09000","09_09100_0410","@壺振り","壺、[被*かぶ]りやす。
おのおの方、お改めを。","항아리, 덮겠습니다.
여러분, 확인해 주세요."
"scenarios_09_09000","09_09100_0420","@ウコン","（む、仕掛けに来たな！）","（음, 뭔가 꾸미려는 건가!）"
"scenarios_09_09000","09_09100_0430","@ウコン","おい、待ち━━","야, 기다려━━"
"scenarios_09_09000","09_09100_0440","@声","待ちな!!","멈춰!!"
"scenarios_09_09000","09_09100_0450","@若衆頭","てっ、てめえはっ……{d018000}イサマン一家{d-1}の！","쳇, 네 녀석은……{d018000}이사만 일가{d-1}의!"
"scenarios_09_09000","09_09100_0460","@？","おうよっ。
[阿漕*あこぎ]な稼ぎも、いい加減にしねえか！","그래.
그만 좀 악랄하게 벌어먹지 그래!"
"scenarios_09_09000","09_09100_0470","@若衆頭","カチコミだ！　野郎共集まれ！","공격이다!　얘들아 모여라!"
"scenarios_09_09000","09_09100_0480","@ウコン","おいおい、こりゃどうしたものか……","이거 이거, 어쩌면 좋을까……"
"scenarios_09_09000","09_09100_0490","@イサマン一家侠客","[賭場*とば]にも[賭場*とば]なりの仁義ってものがあらぁ。
カタギ衆の弱みにばっか付け込みやがって、てめえら渡世人の風上にも置けねえ。","도박장에도 도박장 나름의 의리가 있는 법이지.
평범한 사람들 약점만 파고들다니, 너희는 건달로서도 한심하군."
